공고게시일,공고ID,주택유형,지역,전체세대수,특별공급코드,공급유형코드,공고일,번호,시스템구분,상세URL,마감일,상위공급코드,공고명,상위주택유형,공고상태,모바일상세URL,구분,신청일시,서류제출시작일,서류제출종료일,계약시작일,계약종료일,전용면적,임대보증금,월임대료,공급면적,총세대수,첨부파일명,다운로드링크,파일구분명,단지명,단지주소,단지상세주소,교육환경,교통여건,편의시설,난방방식,부대시설,입주예정월
2024.09.05,2015122300016806,국민임대,인천광역시,1241,062,07,20240905,207,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016806&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.09.25,06,인천도림1단지 국민임대주택 통합정례 예비입주자 모집공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016806&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.02.11,2026.02.10,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,인천도림1단지국민임대주택예비입주자모집공고문(2024.09.05).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58636171,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2003.07
2024.09.05,2015122300016814,국민임대,경기도,1241,062,07,20240905,208,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016814&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.09.26,06,[정정공고]연천전곡1단지 국민임대주택 예비입주자모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016814&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.02.24,2025.03.23,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,★국민임대주택_표준공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58665840,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2009.10
2024.09.05,2015122300016797,국민임대,경기도,1241,062,07,20240905,209,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016797&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.09.24,06,포천송우4단지 국민임대주택 예비입주자 모집공고(2024.09.05.),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016797&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.01.24,2026.01.23,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,포천송우4국민임대주택예비입주자모집공고문(공고일2024.09.05.).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58619880,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2004.10
2024.09.05,2015122300016796,국민임대,전북특별자치도,1241,062,07,20240905,210,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016796&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.09.26,06,익산한스빌 국민임대주택 예비입주자 완화 모집공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016796&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,익산한스빌국민임대주택예비입주자자격완화모집공고문(2024.09.05.).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58661182,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2016.05
2024.09.05,2015122300016778,국민임대,경기도,1241,062,07,20240905,211,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016778&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.09.26,06,김포지역 국민임대주택 예비입주자 모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016778&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,김포지역국민임대주택예비입주자모집공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58609799,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2003.05
2024.09.05,2015122300016777,국민임대,경기도,1241,062,07,20240905,212,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016777&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.09.27,06,남양주마석2단지 국민임주택 예비입주자모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016777&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,남양주마석2단지국민임대주택_예비입주자모집공고문(24.09.05)최종.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58602351,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2003.05
2024.09.05,2015122300016776,국민임대,경기도,1241,062,07,20240905,213,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016776&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.09.26,06,파주시 문산지역 국민임대 예비입주자 모집공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016776&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,파주시국민임대주택예비입주자모집공고문_(24.09.05.)(면적완화).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58628952,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2009.10
2024.09.05,2015122300016771,국민임대,경기도,1241,062,07,20240905,214,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016771&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.09.26,06,연천전곡1단지 국민임대주택 예비입주자모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016771&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.02.24,2025.03.23,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,★국민임대주택_표준공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58640802,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2009.10
2024.09.05,2015122300016803,국민임대,경기도,1241,062,07,20240905,215,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016803&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.09.25,06,하남풍산3 국민임대 예비입주자 모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016803&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.02.14,2026.02.13,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,하남풍산3단지_국민임대주택_예비입주자_모집공고(2024.09.05).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58660164,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2008.10
2024.09.03,2015122300016763,국민임대,경상남도,1241,062,07,20240903,216,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016763&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.12.31,06,양산사송 A-4BL 국민임대주택 입주자격완화·선계약후검증 입주자 추가모집(상시모집),임대주택,공고중,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016763&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,붙임.(240903)양산사송A-4BL국민임대주택입주자추가모집_게시용.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58606460,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.08
2024.09.03,0000060718,공공임대,경기도,1241,060,08,20240830,217,02,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060718&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08&mi=1026,2024.09.11,06,[정정공고]의정부지역 10년 공공임대주택 예비입주자모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060718&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08&mi=1026,무순위,2024.09.10 10:00 ~ 2024.09.11 16:00,20240924,20240926,NO_DATA,NO_DATA,51.97 ~ 59.98,40529000,427800,72.523,371,의정부지역10년공공임대주택예비입주자모집공고문240830(정정).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58599928,정정공고문(PDF),"의정부민락2(05,GB) A-1",경기도 의정부시 용민로 441,"(민락동,엘에이치브라운빌리지)",공고문 및 팸플릿 참조,공고문 및 팸플릿 참조,공고문 및 팸플릿 참조,지역난방,공고문 및 팸플릿 참조,2016년 01월
2024.09.03,2015122300016772,행복주택,대구광역시,1241,063,10,20240816,218,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016772&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.09.04,06,[정정공고]동대구벤처 창업지원주택 예비입주자 모집공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016772&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.12.01,2024.12.31,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,240816동대구벤처창업지원주택예비입주자모집공고문(정정).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58596047,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2021.12
2024.09.03,2015122300016746,영구임대,광주광역시,1241,062,09,20240903,219,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016746&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,2024.09.25,06,광주하남1 영구임대주택 예비입주자 모집공고(공고일 : 2024.09.03),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016746&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"광주하남1영구임대(그린리모델링A,B형)모집공고(모집공고일2024년9월3일).pdf",https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58531760,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2018.07
2024.09.03,2015122300016698,영구임대,광주광역시,1241,062,09,20240903,220,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016698&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,2024.09.25,06,광주각화 영구임대주택 예비입주자 모집 공고(공고일: 2024.09.03.),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016698&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,광주각화영구임대예비자모집공고(9.3).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58540126,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2018.07
2024.09.02,2015122300016768,행복주택,충청남도,1241,063,10,20240830,221,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016768&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.09.11,06,"[정정공고]천안아산지역 대학생,청년 행복주택 자격완화 입주자 모집(2024.08.30)",임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016768&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"240830_천안아산지역대학생,청년행복주택자격완화입주자모집(최종).pdf",https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58586437,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2018.11
2024.09.02,2015122300016759,국민임대,강원특별자치도,1241,062,07,20240902,222,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016759&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.09.13,06,태백청솔 국민임대 예비입주자 모집(24.9.2),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016759&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,태백청솔국민임대예비입주자모집공고문(2024.09.02).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58728915,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2023.12
2024.09.02,2015122300016748,행복주택,전라남도,1241,063,10,20240902,223,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016748&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.09.23,06,전남곡성 행복주택 입주자격완화 추가 모집,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016748&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.01.02,2025.01.06,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,전남곡성행복주택입주자추가모집공고문(2024.09.02.).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58566400,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.11
2024.08.30,2015122300016744,국민임대,충청북도,1241,062,07,20240830,224,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016744&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.09.12,06,청주시 및 진천군 국민임대주택 자격완화 예비입주자 모집 공고(2024.08.30),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016744&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,청주시및진천군국민임대주택자격완화예비입주자모집공고(2024.08.30).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58522604,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2021.01
2024.08.30,2015122300016738,통합공공임대,제주특별자치도,1241,062,48,20240830,225,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016738&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=48&mi=1026,2024.09.12,06,서귀포 대정 통합공공임대주택 입주자모집,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016738&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=48&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.02.26,2025.02.28,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,서귀포대정입주자모집공고문(24.08.30).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58494301,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.11
2024.08.30,2015122300016762,행복주택,충청남도,1241,063,10,20240830,226,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016762&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.09.11,06,"천안아산지역 대학생,청년 행복주택 자격완화 입주자 모집(2024.08.30)",임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016762&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"240830_천안아산지역대학생,청년행복주택자격완화입주자모집(최종).pdf",https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58564986,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2018.11
2024.08.30,2015122300016761,영구임대,충청남도,1241,062,09,20240830,227,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016761&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,2024.09.11,06,석문국가산업단지A-4BL 영구임대 입주자격완화 추가모집('24.08.30),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016761&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.12.18,2024.12.20,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,석문국가산단A-4BL영구임대주택입주자추가모집공고문(24.08.30).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58562561,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2022.09
2024.08.30,2015122300016752,영구임대,경상북도,1241,062,09,20240830,228,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016752&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,2024.09.13,06,경주안강 고령자복지주택(영구임대) 입주자 추가 모집,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016752&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.12.09,2024.12.11,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,240830경주안강고령자복지주택(영구임대)입주자추가모집공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58552739,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2023.02
2024.08.30,2015122300016754,국민임대,강원특별자치도,1241,062,07,20240830,229,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016754&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.09.13,06,원주무실5 국민임대주택 예비입주자 상시모집,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016754&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,원주무실5단지국민임대주택예비입주자상시모집공고문(2024.08.30.).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58544226,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2020.02
2024.08.30,2015122300016760,행복주택,인천광역시,1241,063,10,20240830,230,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016760&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.09.11,06,인천검단 AA9블록 행복주택 36형(신혼부부·한부모가족) 예비입주자 완화모집공고(2024.08.30),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016760&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,(공고문)인천검단AA9블록행복주택36형(신혼부부·한부모가족)예비입주자완화모집공고(2024.08.30).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58556385,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2021.08
2024.08.30,0000060701,공공임대,경기도,1241,060,08,20240830,231,02,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060701&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08&mi=1026,2024.09.11,06,의정부지역 10년 공공임대주택 예비입주자모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060701&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08&mi=1026,무순위,2024.09.10 10:00 ~ 2024.09.11 16:00,20240924,20240926,NO_DATA,NO_DATA,51.97 ~ 59.98,40529000,427800,72.523,371,의정부지역10년공공임대주택예비입주자모집공고문240830.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58546874,공고문(PDF),"의정부민락2(05,GB) A-1",경기도 의정부시 용민로 441,"(민락동,엘에이치브라운빌리지)",공고문 및 팸플릿 참조,공고문 및 팸플릿 참조,공고문 및 팸플릿 참조,지역난방,공고문 및 팸플릿 참조,2016년 01월
2024.08.29,0000060714,공공임대,경기도,1241,060,08,20240827,232,02,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060714&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08&mi=1026,2024.09.06,06,[정정공고]구리갈매 S1블록 10년 공공임대주택 예비입주자 모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000060714&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08&mi=1026,일반공급(우선),2024.09.05 09:00 ~ 2024.09.05 16:00,20240926,20241004,20251125,20251128,59.97 ~ 84.96,54892000,538150,81.7082,481,구리갈매S1블록10년공공임대주택예비입주자모집공고(20240827)(정정).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58539987,정정공고문(PDF),"구리갈매(09,보금4) S1",경기도 구리시 갈매동,갈매중앙로25 (갈매6단지),최초 입주자모집공고문 참조,최초 입주자모집공고문 참조,최초 입주자모집공고문 참조,지역난방,최초 입주자모집공고문 참조,2018년 11월
2024.08.29,2015122300016747,행복주택,세종특별자치시,1241,063,10,20240829,233,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016747&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,2024.09.12,06,(세종)행정중심복합도시 6-3M중1블록 행복주택 입주자 모집공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300016747&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.12.26,2024.12.30,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,(세종)6-3M중1행복주택입주자공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=58534313,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2025.10
